"","rat_gene_id","rat_gene_symbol","LHNS1","LHNS2","LHNS3","IGFNS1","IGFNS2","IGFNS3","PDGFNS1","PDGFNS2","PDGFNS3"
"32","ENSRNOG00000064304","Or5b107",0,0,0,0,0,0,0,0,0
"33","ENSRNOG00000035530","Mir192",0,0,0,0,0,0,0,0,0
"34","ENSRNOG00000021051","Cyth2",972,533,612,1407,639,1302,1117,1680,1694
"35","ENSRNOG00000069804","LOC120100325",0,0,0,0,0,0,0,0,0
"36","ENSRNOG00000055569","Snord14b",2,2,0,1,2,1,2,3,0
"37","ENSRNOG00000011160","Sv2b",1,3,3,1,1,0,0,0,0
"38","ENSRNOG00000063599",NA,0,0,0,0,0,0,0,0,0
"39","ENSRNOG00000017748","Nkx6-2",0,0,0,1,0,1,0,1,0
"40","ENSRNOG00000067237",NA,0,0,0,0,0,0,0,0,0
"41","ENSRNOG00000065307","Vom2r-ps62",0,0,0,0,0,0,0,0,0
"42","ENSRNOG00000016227","Glrx3",1245,1077,1357,2690,1717,2408,2467,3719,2954
"43","ENSRNOG00000070826","Rnu6-26",0,0,0,1,0,1,0,0,0
"44","ENSRNOG00000013395","Pglyrp1",54,23,19,120,35,96,81,111,114
"45","ENSRNOG00000016906","Lipt2",153,105,154,181,108,153,81,160,136
"46","ENSRNOG00000066860","LOC120100366",1,0,1,0,0,0,0,2,0
"47","ENSRNOG00000069365",NA,11,4,4,12,3,9,2,5,6
"48","ENSRNOG00000062499","LOC120100326",0,0,0,0,0,0,0,0,0
"49","ENSRNOG00000067821",NA,0,0,0,0,0,0,0,0,0
"50","ENSRNOG00000070448","Or5b114",0,0,0,0,0,0,0,0,0
"51","ENSRNOG00000063062",NA,45,33,36,52,23,44,55,90,71
"52","ENSRNOG00000036303","Mir343",0,0,0,0,0,0,0,0,0
"53","ENSRNOG00000067171",NA,10,9,16,19,20,13,4,15,17
"54","ENSRNOG00000065290","Or2d3",0,0,0,0,0,0,0,0,0
"55","ENSRNOG00000055366","LOC120100416",1,0,0,0,0,0,0,0,0
"56","ENSRNOG00000052293","Snord15a",0,1,0,0,0,0,1,0,1
"57","ENSRNOG00000027582","Dpysl4",0,0,0,0,0,0,0,0,0
"58","ENSRNOG00000070096","Or14n1",0,0,0,0,0,0,0,0,0
"59","ENSRNOG00000064522","LOC120100251",0,0,0,0,0,0,0,0,0
"60","ENSRNOG00000035532","Mir101-2",0,0,0,0,0,0,0,0,0
"61","ENSRNOG00000009830","Fam204a",59,40,33,68,45,61,51,53,56
"62","ENSRNOG00000066257",NA,0,0,0,0,0,0,0,0,0
"63","ENSRNOG00000012742","Irx2",87,27,36,45,32,72,32,76,42
"64","ENSRNOG00000063184","Or2d3c",0,0,0,0,0,0,0,0,0
"65","ENSRNOG00000069837",NA,0,0,0,0,0,0,0,0,0
"66","ENSRNOG00000069135","Snord97",3,2,3,8,7,5,3,7,7
"67","ENSRNOG00000064137",NA,24,7,9,21,11,28,21,46,29
"68","ENSRNOG00000071210","LOC120100334",0,0,0,0,0,0,0,0,0
"69","ENSRNOG00000067491",NA,0,0,0,0,0,0,0,0,0
"70","ENSRNOG00000064435","LOC120100317",0,0,0,0,0,0,0,0,0
"71","ENSRNOG00000065990","Mir344a-2",0,0,0,0,0,0,0,0,0
"72","ENSRNOG00000065939","LOC120100128",0,0,0,0,0,0,0,0,0
"73","ENSRNOG00000013767","Ccdc61",68,29,40,82,33,97,61,75,88
"74","ENSRNOG00000063387","Or13a27d",0,0,0,0,0,0,0,0,0
"75","ENSRNOG00000052521","LOC120093055",0,0,0,0,0,0,0,0,0
"76","ENSRNOG00000067619",NA,11,7,9,19,14,12,28,38,39
"77","ENSRNOG00000062791","LOC120100287",0,0,0,0,0,0,0,0,0
"78","ENSRNOG00000032699","Ttyh1",21,14,13,28,14,24,12,26,18
"79","ENSRNOG00000035616","Mir210",0,0,0,0,0,0,1,0,0
"80","ENSRNOG00000069698","LOC108349467",0,0,0,0,0,0,0,0,0
"81","ENSRNOG00000063324","Snora20",1,0,0,0,0,0,0,0,0
"82","ENSRNOG00000058041","LOC120100215",0,0,0,1,0,0,1,0,0
"83","ENSRNOG00000063227",NA,0,0,0,0,0,0,0,0,0
"84","ENSRNOG00000018408","RGD1307554",573,308,327,518,183,559,307,508,447
"85","ENSRNOG00000064960","LOC120100254",0,0,0,0,0,0,0,0,0
"86","ENSRNOG00000030782","Or10a49",0,0,0,0,0,0,0,1,0
"87","ENSRNOG00000016421","Tyr",0,0,0,0,0,0,0,0,0
"88","ENSRNOG00000058299","Rnu6-546",0,0,0,0,0,0,0,0,0
"89","ENSRNOG00000018334","Ctu1",373,219,236,438,213,521,265,353,400
"90","ENSRNOG00000070685","Rnu6-993",0,0,0,1,0,1,0,1,0
"91","ENSRNOG00000060004","Mir3572",0,0,0,0,0,0,0,0,0
"92","ENSRNOG00000069399",NA,0,0,0,0,0,0,0,0,0
"93","ENSRNOG00000067907",NA,83,80,101,182,124,128,302,204,260
"94","ENSRNOG00000014726","Acsm4",4,2,4,3,2,7,4,1,2
"95","ENSRNOG00000063196",NA,0,0,0,0,0,1,0,0,0
"96","ENSRNOG00000060273","LOC120100386",0,0,0,0,0,0,0,0,0
"97","ENSRNOG00000070216","LOC120100252",0,0,0,0,0,0,0,0,0
"98","ENSRNOG00000051969","Snora29",0,0,0,0,0,0,0,0,0
"99","ENSRNOG00000023407","Mrpl36",967,677,686,1479,799,1354,1110,1684,1743
"100","ENSRNOG00000035654","Mir99b",0,0,0,0,0,0,0,0,0
"101","ENSRNOG00000061890","Ust5r",0,0,0,0,0,0,0,0,0
"102","ENSRNOG00000010529","Thbs2",235,101,154,899,355,967,447,2214,1429
"103","ENSRNOG00000012684","Bloc1s2",148,144,211,370,233,298,354,537,503
"104","ENSRNOG00000069040","LOC120100403",0,0,0,0,0,0,0,0,0
"105","ENSRNOG00000014258","Rab32",898,524,657,1377,872,1413,1050,1242,1136
"106","ENSRNOG00000010918","Cebpa",132,81,93,130,63,128,134,226,211
"107","ENSRNOG00000066483","LOC120100319",0,0,0,0,0,0,0,0,0
"108","ENSRNOG00000051780","LOC120100462",23,10,16,44,24,36,39,37,30
"109","ENSRNOG00000067027","LOC108349691",1784,1754,2177,3655,2137,2522,2361,2977,3032
"110","ENSRNOG00000035560","Mir150",0,0,0,0,0,0,0,0,0
"111","ENSRNOG00000019416","Zfp94",310,171,200,450,232,304,270,457,328
"112","ENSRNOG00000017366","Or56a5",0,0,0,0,0,0,0,0,0
"113","ENSRNOG00000053012","LOC120100427",0,0,0,0,0,0,0,0,0
"114","ENSRNOG00000059864","LOC120100432",0,0,0,0,0,0,0,0,0
"115","ENSRNOG00000053838","LOC120100288",0,0,0,0,0,0,0,0,0
"116","ENSRNOG00000068567",NA,0,0,0,0,0,0,0,1,0
"117","ENSRNOG00000063945","Mir6317",0,0,0,0,0,0,0,0,0
"118","ENSRNOG00000066101","LOC100911574",2,1,1,9,4,3,5,4,7
"119","ENSRNOG00000057261","Metazoa_SRP",0,0,0,0,0,0,0,0,0
"120","ENSRNOG00000070161",NA,1,0,0,0,0,1,0,0,0
"121","ENSRNOG00000065242",NA,0,0,0,1,0,0,1,0,0
"122","ENSRNOG00000063217","Rrlt",0,0,0,0,1,2,2,1,3
"123","ENSRNOG00000036631","Ptgdr2",0,0,0,2,0,2,0,0,0
"124","ENSRNOG00000066494","LOC120100331",0,0,1,0,0,0,0,0,0
"125","ENSRNOG00000016659","Habp2",3,1,1,1,0,1,0,0,0
"126","ENSRNOG00000059820","LOC120100360",1,1,0,2,0,2,2,3,3
"127","ENSRNOG00000049846","Mir344g",0,0,0,0,0,0,0,0,0
"128","ENSRNOG00000014946","AABR07005588.1",470,319,410,771,384,596,367,620,492
"129","ENSRNOG00000070965",NA,0,0,0,0,0,0,0,0,0
"130","ENSRNOG00000065570","LOC120100463",0,0,0,0,0,0,0,0,0
"131","ENSRNOG00000069390",NA,0,0,0,0,0,0,0,0,0
"132","ENSRNOG00000020318","Pnkp",212,90,123,250,113,290,225,501,439
"133","ENSRNOG00000047406","Cfap90",0,0,0,0,0,0,0,0,0
"134","ENSRNOG00000070104",NA,22,10,21,26,24,28,26,43,19
"135","ENSRNOG00000050445","Gde1",1792,1179,1144,2619,1450,2499,1779,2905,2411
"136","ENSRNOG00000069614","LOC120100327",0,0,0,0,0,0,0,0,0
"137","ENSRNOG00000069896","Rnu6-968",0,0,0,3,1,1,1,3,3
"138","ENSRNOG00000035565","Mir330",0,0,0,0,0,0,0,0,0
"139","ENSRNOG00000031110","Or51f4",0,0,0,0,0,0,0,0,0
"140","ENSRNOG00000058224","RNaseP_nuc",0,0,0,0,0,0,0,0,0
"141","ENSRNOG00000067930",NA,0,0,0,1,2,4,0,0,0
"142","ENSRNOG00000016597","AABR07006081.1",25,25,32,47,26,51,53,110,111
"143","ENSRNOG00000064367","LOC120100237",0,0,0,0,0,0,0,0,0
"144","ENSRNOG00000064092","LOC120100155",0,0,0,0,0,0,0,0,0
"145","ENSRNOG00000067132","Mir344i",0,0,0,0,0,0,0,0,0
"146","ENSRNOG00000068454","LOC120100122",0,0,0,0,0,0,0,0,0
"147","ENSRNOG00000018953","Cblc",0,0,0,0,1,0,0,0,0
"148","ENSRNOG00000069628",NA,3,3,2,9,3,11,1,10,8
"149","ENSRNOG00000062564","LOC120098765",63,60,53,103,67,106,152,305,232
"150","ENSRNOG00000065292",NA,0,0,0,1,2,2,0,0,0
"151","ENSRNOG00000018940","Slc28a1",1,1,2,4,3,6,7,21,10
"152","ENSRNOG00000068976",NA,2,6,10,14,6,8,6,13,16
"153","ENSRNOG00000013945","Itpkc",241,117,124,224,95,235,198,342,403
"154","ENSRNOG00000068368","LOC120100464",0,0,0,0,0,0,0,0,0
"155","ENSRNOG00000070203","LOC120100293",0,0,0,0,0,0,0,0,0
"156","ENSRNOG00000065397","Rnu6-856",0,2,2,3,0,9,5,5,6
"157","ENSRNOG00000040447","Mir708",0,0,0,0,0,0,0,0,0
"158","ENSRNOG00000033706","Klk14",0,0,0,0,0,0,0,0,0
"159","ENSRNOG00000031947","LOC100361060",3995,2909,3115,5134,2227,4627,4252,5585,5960
"160","ENSRNOG00000016565","Zfp524",386,203,258,427,203,451,383,523,440
"161","ENSRNOG00000066104",NA,1,0,0,0,5,0,2,4,0
"162","ENSRNOG00000066508",NA,0,0,0,2,0,1,0,0,1
"163","ENSRNOG00000061455","Or5b116b",0,0,0,0,0,0,0,0,0
"164","ENSRNOG00000019138","Clec11a",386,204,347,501,261,595,431,1128,767
"165","ENSRNOG00000015424","Or51f2",0,0,0,0,0,0,0,0,0
"166","ENSRNOG00000013198","Or9q2",0,0,0,0,0,0,0,0,0
"167","ENSRNOG00000056351","LOC120100209",0,0,0,0,0,1,0,0,0
"168","ENSRNOG00000065052","LOC120100259",0,0,0,0,0,0,0,0,0
"169","ENSRNOG00000035572","Mir125a",0,2,0,0,3,0,0,0,1
"170","ENSRNOG00000069359",NA,1,1,0,0,1,0,0,0,0
"171","ENSRNOG00000069866","LOC120100411",1,0,0,0,0,0,0,1,0
"172","ENSRNOG00000068014",NA,8,0,2,7,7,8,3,15,11
"173","ENSRNOG00000065728",NA,0,0,0,0,0,0,0,0,0
"174","ENSRNOG00000065649","Zfp94",81,42,53,111,56,97,89,125,114
"175","ENSRNOG00000066961",NA,0,1,3,5,4,5,0,2,4
"176","ENSRNOG00000068275","LOC120100277",0,0,0,0,0,0,0,0,0
"177","ENSRNOG00000053559","Or5b123b",0,0,0,0,0,0,0,0,0
"178","ENSRNOG00000035553","Mir202",0,0,0,0,0,0,0,0,0
"179","ENSRNOG00000056667","LOC120100450",0,0,0,0,0,0,0,0,0
"180","ENSRNOG00000064785","LOC120100409",1,0,0,0,2,0,0,0,1
"181","ENSRNOG00000050663","Or51h5",0,0,0,0,0,0,0,0,0
"182","ENSRNOG00000064423","LOC685793",0,0,0,1,0,0,0,0,0
"183","ENSRNOG00000063455",NA,0,0,0,0,0,0,0,0,0
"184","ENSRNOG00000016574","Fiz1",663,378,411,780,439,751,428,686,623
"185","ENSRNOG00000055971","AABR07000544.1",0,2,1,2,4,5,1,1,2
"186","ENSRNOG00000068157","LOC120100324",0,0,0,0,0,0,0,0,0
"187","ENSRNOG00000032137","Foxb2",0,0,0,0,0,0,0,0,0
"188","ENSRNOG00000050364","Mir3569",0,0,0,0,0,0,0,0,0
"189","ENSRNOG00000060473","LOC120100368",0,0,0,4,2,5,3,8,1
"190","ENSRNOG00000068108","LOC120100224",0,0,0,0,0,0,0,0,0
"191","ENSRNOG00000055608","LOC102548695",11,6,6,12,7,18,10,20,16
"192","ENSRNOG00000064687",NA,0,0,0,0,0,0,0,0,0
"193","ENSRNOG00000048436","Or51t1",0,0,0,0,0,0,0,0,0
"194","ENSRNOG00000013641","Myo7a",34,19,32,188,80,148,214,128,150
"195","ENSRNOG00000020347","Nup98",2940,1794,2106,3767,2204,4096,2875,4860,4114
"196","ENSRNOG00000065259",NA,13,7,10,5,6,10,3,10,8
"197","ENSRNOG00000035588","Mir194-2",0,0,0,0,0,0,0,0,0
"198","ENSRNOG00000053464","LOC120100418",0,0,0,0,0,0,0,0,0
"199","ENSRNOG00000016837","Ckm",3,1,1,9,5,4,1,3,0
"200","ENSRNOG00000069139","LOC120100250",0,0,0,0,0,0,0,0,0
"201","ENSRNOG00000068222","LOC100910657",0,0,0,1,0,0,0,0,0
"202","ENSRNOG00000025953","LOC681006",0,0,0,0,0,0,0,0,0
"203","ENSRNOG00000066571",NA,0,0,0,0,0,0,1,0,0
"204","ENSRNOG00000068350",NA,0,0,0,2,0,0,0,1,1
"205","ENSRNOG00000061525","RGD1562011",0,0,0,0,0,0,0,0,0
"206","ENSRNOG00000046704","Mir3099",0,0,0,0,0,0,0,0,0
"207","ENSRNOG00000034083","Or51a7b",0,0,0,0,0,0,0,0,0
"208","ENSRNOG00000057516","Rnu6-806",0,0,0,0,0,0,0,0,0
"209","ENSRNOG00000053512","LOC120100487",0,0,0,0,0,0,0,0,0
"210","ENSRNOG00000016608","Zfp579",482,203,252,376,218,439,312,426,335
"211","ENSRNOG00000027112","MGC114499",0,0,0,0,0,0,0,0,0
"212","ENSRNOG00000069192","LOC120100248",0,0,0,0,0,0,0,0,0
"213","ENSRNOG00000012730","Lrrk1",1310,711,546,982,526,1069,804,1442,1116
"214","ENSRNOG00000068539",NA,5,1,1,9,1,5,2,1,2
"215","ENSRNOG00000052937","LOC120100460",0,0,0,0,0,0,0,0,0
"216","ENSRNOG00000018117","Ndufv1",709,358,429,768,332,681,453,785,792
"217","ENSRNOG00000049017","Mir6316",0,0,0,0,0,0,0,0,0
"218","ENSRNOG00000051561","LOC120100354",0,0,0,0,2,0,0,0,0
"219","ENSRNOG00000067136","LOC120100284",0,0,0,0,0,0,0,0,0
"220","ENSRNOG00000063952","Or10w1",0,0,0,0,0,0,0,0,0
"221","ENSRNOG00000068720",NA,0,3,2,0,0,0,0,0,1
"222","ENSRNOG00000016362","Gpr4",3,2,2,0,1,0,0,3,0
"223","ENSRNOG00000056231","Rnu6-65",0,0,0,0,0,0,0,0,0
"224","ENSRNOG00000063054","LOC108349838",0,0,0,0,0,0,0,0,0
"225","ENSRNOG00000013671","Vom2r9",0,0,0,0,0,0,0,0,0
"226","ENSRNOG00000017307","Prss23",2051,1938,3458,1235,716,1490,1295,1427,1392
"227","ENSRNOG00000065133",NA,0,0,0,0,0,0,0,0,0
"228","ENSRNOG00000066105","LOC120100401",0,0,0,0,0,0,0,0,0
"229","ENSRNOG00000064098","LOC120100236",0,0,0,0,0,0,0,0,0
"230","ENSRNOG00000035580","Mir3597-3",0,0,0,0,0,0,0,0,0
"231","ENSRNOG00000056252","LOC120100399",0,0,0,0,0,0,0,0,0
"232","ENSRNOG00000067915","LOC108349187",0,0,0,1,0,2,0,0,0
"233","ENSRNOG00000015649","Or51a7",0,0,0,0,0,0,0,0,0
"234","ENSRNOG00000054785","LOC120100498",0,0,0,0,0,0,0,0,0
"235","ENSRNOG00000020942","Plekha4",55,22,33,121,34,73,130,136,157
"236","ENSRNOG00000069629",NA,0,0,0,0,0,0,0,0,0
"237","ENSRNOG00000065481","LOC120100272",0,0,0,0,0,0,0,0,0
"238","ENSRNOG00000032600","Or10q12",0,0,0,0,0,0,0,0,0
"239","ENSRNOG00000067951","LOC120100127",0,0,0,0,0,0,0,0,0
"240","ENSRNOG00000067817",NA,0,1,0,2,0,1,0,1,0
"241","ENSRNOG00000017749","Nkg7",0,0,0,0,0,0,0,0,0
"242","ENSRNOG00000061288","Rnu6-630",0,0,0,0,0,0,0,0,0
"243","ENSRNOG00000017079","Pgm2l1",222,177,211,230,172,252,370,397,397
"244","ENSRNOG00000017795","Hspbp1",344,150,208,284,110,294,170,321,287
"245","ENSRNOG00000061338","LOC120100276",0,0,0,0,0,0,0,0,0
"246","ENSRNOG00000065787","Mir3584",0,0,0,0,0,0,0,0,0
"247","ENSRNOG00000068787","Or13a26c",0,0,0,0,0,0,0,0,0
"248","ENSRNOG00000015657","Or51g2",0,0,0,0,0,0,0,0,0
"249","ENSRNOG00000064243","LOC102552287",0,0,0,0,0,0,0,0,0
"250","ENSRNOG00000052607","Snora12",6,3,1,1,3,2,3,6,6
"251","ENSRNOG00000052788","LOC120100357",1,0,0,0,0,0,0,1,0
"252","ENSRNOG00000063641","LOC120100292",0,0,0,0,0,0,0,0,0
"253","ENSRNOG00000046320","Mir6315",0,0,0,0,0,0,0,0,0
"254","ENSRNOG00000042133","LOC690862",0,0,0,0,0,0,0,0,0
"255","ENSRNOG00000031648","Or5b12b",0,0,0,0,0,0,0,0,0
"256","ENSRNOG00000064592","LOC120100217",0,0,0,0,0,0,0,0,0
"257","ENSRNOG00000069350",NA,0,0,0,0,0,0,0,0,0
"258","ENSRNOG00000054005","Rnu6-884",0,0,0,0,0,0,0,0,0
"259","ENSRNOG00000069982","LOC120100110",0,0,0,0,0,0,0,1,0
"260","ENSRNOG00000052319","AABR07004881.1",25,25,54,23,22,29,49,32,37
"261","ENSRNOG00000035639","Mir107",1,0,0,0,0,0,0,0,0
"262","ENSRNOG00000027542","LOC100302465",2,0,1,1,0,1,3,7,10
"263","ENSRNOG00000067371","LOC120100244",0,0,0,0,0,0,0,0,0
"264","ENSRNOG00000065457",NA,7,10,9,3,2,2,0,3,2
"265","ENSRNOG00000009748","Or5p68",0,0,0,0,0,0,0,0,0
"266","ENSRNOG00000037333","Cldnd2",0,0,0,0,0,0,0,0,0
"267","ENSRNOG00000063106",NA,0,0,0,0,0,0,0,0,0
"268","ENSRNOG00000061755","LOC120100355",0,0,0,0,0,0,0,0,0
"269","ENSRNOG00000064493","Rnu6-588",0,1,0,1,0,0,0,0,2
"270","ENSRNOG00000021478","Tpd52l1",90,70,51,93,50,57,48,95,89
"271","ENSRNOG00000017330","AC103221.1",8,2,6,8,4,19,12,20,20
"272","ENSRNOG00000062409","Or13a25",0,0,0,0,0,0,0,0,0
"273","ENSRNOG00000065302","Mir344b-1",0,0,0,0,0,0,0,0,0
"274","ENSRNOG00000018090","Ppp6r1",1031,595,772,921,540,1252,786,1452,1331
"275","ENSRNOG00000069157","Chchd4",32,22,23,31,22,25,18,27,27
"276","ENSRNOG00000068228","LOC120100268",0,0,0,0,0,0,0,0,0
"277","ENSRNOG00000069767","Vom2r6",1,0,0,0,0,0,0,0,0
"278","ENSRNOG00000070519",NA,97,74,71,78,51,71,68,107,97
"279","ENSRNOG00000067269",NA,0,0,0,0,0,0,0,0,0
"280","ENSRNOG00000057952","LOC120100344",16,16,15,25,15,12,14,19,20
"281","ENSRNOG00000059329","LOC120100156",0,0,0,0,0,0,0,0,0
"282","ENSRNOG00000015230","Ermard",256,155,195,533,255,286,300,454,334
"283","ENSRNOG00000017069","Mark4",555,229,244,427,173,556,286,467,440
"284","ENSRNOG00000021013","Stx3",513,371,409,513,242,473,792,1073,1061
"285","ENSRNOG00000066830",NA,0,0,0,0,0,0,0,0,0
"286","ENSRNOG00000033009","Or13g1",0,0,0,0,0,0,0,0,0
"287","ENSRNOG00000065333","Mir344b-2",0,0,0,0,0,0,0,0,0
"288","ENSRNOG00000067419","Or51f1f",0,0,0,0,0,0,0,0,0
"289","ENSRNOG00000061678","Snord100",1,1,1,1,0,1,1,0,1
"290","ENSRNOG00000059948","LOC120100266",0,0,0,0,0,0,0,0,0
"291","ENSRNOG00000018677","Akt2",2207,1173,1314,2376,1179,2643,1828,2950,2426
"292","ENSRNOG00000057111","LOC120100345",0,0,0,0,0,0,0,0,0
"293","ENSRNOG00000069344","Or5b96",0,0,0,0,0,0,0,0,0
"294","ENSRNOG00000070554",NA,53,31,24,39,18,26,53,134,97
"295","ENSRNOG00000054517","Snora33",0,1,0,0,1,0,1,1,1
"296","ENSRNOG00000063145",NA,0,0,0,0,0,0,0,0,0
"297","ENSRNOG00000069038","LOC120100240",0,0,0,0,0,0,0,0,0
"298","ENSRNOG00000056439","Rnu6-395",0,0,0,0,0,0,0,0,0
"299","ENSRNOG00000069280","Mir344b-3",0,0,0,0,0,0,0,0,0
"300","ENSRNOG00000066733","LOC120100420",0,0,0,0,0,0,0,0,0
"301","ENSRNOG00000064096",NA,0,0,0,0,0,0,0,0,0
"302","ENSRNOG00000019207","Shank1",26,11,16,24,10,28,11,45,23
"303","ENSRNOG00000018394","Chrdl2",1,3,3,1,1,3,12,35,32
"304","ENSRNOG00000015760","Or51l1",0,0,0,0,0,0,0,0,0
"305","ENSRNOG00000070234","Zfp141",33,42,36,102,36,68,59,55,55
"306","ENSRNOG00000053284","LOC120100245",0,0,0,0,0,0,0,0,0
"307","ENSRNOG00000068834",NA,0,0,0,0,0,0,0,0,0
"308","ENSRNOG00000030326","Or5b24",0,0,0,0,0,0,0,0,0
"309","ENSRNOG00000063681","LOC120100216",0,0,0,0,0,0,0,0,0
"310","ENSRNOG00000065437","LOC120100247",0,0,0,0,0,0,0,0,0
"311","ENSRNOG00000063629",NA,82,55,60,104,59,67,139,169,131
"312","ENSRNOG00000049574","Mir3102",0,0,0,0,0,0,0,0,0
"313","ENSRNOG00000016714","Nrap",32,15,28,2,7,6,7,43,19
"314","ENSRNOG00000052956","Rnu6-75",0,0,0,0,0,0,0,0,0
"315","ENSRNOG00000070270",NA,3,1,0,1,0,1,0,1,0
"316","ENSRNOG00000068102","LOC120100280",0,0,0,0,0,0,0,0,0
"317","ENSRNOG00000035648","Mir211",0,0,0,0,0,0,0,0,0
"318","ENSRNOG00000067645",NA,5,1,4,11,5,3,10,18,11
"319","ENSRNOG00000062789","Or13a26b",0,0,0,0,0,0,0,0,0
"320","ENSRNOG00000015764","Or51p1",0,0,0,0,0,0,0,0,0
"321","ENSRNOG00000067256",NA,0,0,0,0,0,0,0,0,0
"322","ENSRNOG00000015734","Ube3a",569,420,452,1003,682,891,837,1109,1051
"323","ENSRNOG00000067158","LOC120100492",0,1,0,0,0,0,1,0,0
"324","ENSRNOG00000056404","Rnu6-894",0,0,0,0,0,0,0,0,0
"325","ENSRNOG00000063252",NA,0,0,0,0,0,0,2,0,1
"326","ENSRNOG00000066619","Or6f1",0,0,0,0,0,0,0,0,0
"327","ENSRNOG00000052832","LOC120100391",0,0,0,0,0,0,0,0,0
"328","ENSRNOG00000056469","Mir290",0,0,0,0,0,0,0,0,0
"329","ENSRNOG00000068800",NA,957,512,716,277,186,359,489,717,607
"330","ENSRNOG00000066170","LOC120100402",0,0,0,0,0,0,0,0,0
"331","ENSRNOG00000066949",NA,0,0,0,0,0,0,0,0,0
"332","ENSRNOG00000062681",NA,11,7,16,21,22,14,25,48,40
"333","ENSRNOG00000067889","Y_RNA",0,0,0,0,0,0,0,0,0
"334","ENSRNOG00000066931","Or5b100",0,0,0,0,0,0,0,0,0
"335","ENSRNOG00000066273","LOC120100241",0,0,0,0,0,0,0,0,0
"336","ENSRNOG00000066991",NA,0,0,0,0,0,0,0,0,0
"337","ENSRNOG00000069276","LOC102548320",208,172,243,659,435,500,518,624,629
"338","ENSRNOG00000059393","LOC120100161",0,0,0,0,0,0,0,0,0
"339","ENSRNOG00000015769","Or52e2",0,0,0,0,0,0,0,0,0
"340","ENSRNOG00000013711","Or14c44-ps1",0,0,0,0,0,0,0,0,0
"341","ENSRNOG00000062961",NA,0,1,0,0,0,0,1,0,0
"342","ENSRNOG00000069666",NA,0,0,0,0,0,0,0,0,0
"343","ENSRNOG00000056619","Rnu12-2",0,0,0,0,0,0,0,0,0
"344","ENSRNOG00000054452","LOC120100374",7,0,4,3,2,1,8,7,6
"345","ENSRNOG00000051537","LOC120100479",0,0,0,0,0,0,0,0,0
"346","ENSRNOG00000064145",NA,73,36,31,87,28,73,42,118,84
"347","ENSRNOG00000057094","Or5b104",0,0,0,0,0,0,0,0,0
"348","ENSRNOG00000068142","LOC120100475",0,0,0,0,0,0,0,0,0
"349","ENSRNOG00000055112","Rnu6-799",0,0,0,0,0,0,0,0,0
"350","ENSRNOG00000062973","LOC120099104",0,0,0,0,0,0,0,0,0
"351","ENSRNOG00000062771","LOC120100262",0,0,0,0,0,0,0,0,0
"352","ENSRNOG00000027808","Lilra5",0,7,4,0,2,3,1,0,4
"353","ENSRNOG00000033200","Or52s1b",0,0,0,0,0,0,0,0,0
"354","ENSRNOG00000060056","Rnu6-859",0,0,0,0,0,0,0,0,0
"355","ENSRNOG00000055997","LOC120100175",0,0,0,0,0,0,0,0,0
"356","ENSRNOG00000070611","Rnu6-613",0,0,0,0,0,1,0,0,0
"357","ENSRNOG00000069419",NA,0,0,0,0,0,0,0,0,0
"358","ENSRNOG00000063442","LOC120100378",0,0,0,0,0,0,0,0,0
"359","ENSRNOG00000069337",NA,0,1,0,0,0,0,0,0,0
"360","ENSRNOG00000049772","Gemin7",620,363,529,487,222,441,361,552,468
"361","ENSRNOG00000053859","Ranbp6",294,251,296,651,396,460,406,647,562
"362","ENSRNOG00000066647",NA,1157,503,563,1338,763,1006,724,1516,1034
"363","ENSRNOG00000054388","LOC120100184",0,0,0,0,0,0,0,0,0
"364","ENSRNOG00000066887","LOC102556805",4,3,2,5,2,4,0,6,1
"365","ENSRNOG00000053929","RNaseP_nuc",0,1,0,0,0,3,0,1,1
"366","ENSRNOG00000030275","Or52s1",0,0,0,0,0,0,0,0,0
"367","ENSRNOG00000018915","Tagap",1,0,0,0,0,1,1,0,0
"368","ENSRNOG00000051409","LOC120100372",0,0,0,0,0,0,0,0,0
"369","ENSRNOG00000020358","Ptov1",2808,1597,1559,3360,1794,4455,2257,3244,3279
"370","ENSRNOG00000068758","LOC120100151",0,0,0,0,0,0,0,0,0
"371","ENSRNOG00000063955","LOC120100271",0,0,0,0,0,0,0,0,0
"372","ENSRNOG00000066355",NA,15,1,8,1,1,2,2,2,1
"373","ENSRNOG00000066028",NA,1,1,1,0,1,0,0,2,2
"374","ENSRNOG00000064903","Apbh",0,0,0,0,0,0,0,0,0
"375","ENSRNOG00000065819","LOC120100376",0,0,0,0,0,0,0,0,0
"376","ENSRNOG00000054102","LOC120100468",0,0,0,0,0,0,0,0,0
"377","ENSRNOG00000058869","AABR07006740.1",0,1,0,1,0,0,0,0,0
"378","ENSRNOG00000064667","Tmem86b",10,2,2,5,1,0,2,2,12
"379","ENSRNOG00000053502","Arhgef17",7048,3173,3524,3865,2115,5419,2892,5231,4507
"380","ENSRNOG00000065888","Rnu6-525",0,0,0,0,0,0,0,0,0
"381","ENSRNOG00000021442","Hddc2",235,228,232,512,325,346,429,564,612
"382","ENSRNOG00000064160","LOC120100091",0,0,0,0,0,0,1,1,0
"383","ENSRNOG00000015785","Or52e3",0,0,0,0,0,0,0,0,0
"384","ENSRNOG00000068866","LOC120100387",0,0,0,0,0,0,0,0,0
"385","ENSRNOG00000066023",NA,64,55,69,158,85,128,140,220,279
