rat_gene_id,rat_gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000052319,AABR07004881.1,34.3462438400699,-0.466573800571565,0.451261804099044,-1.03393151455194,0.301168180884245,0.475522600155669
ENSRNOG00000035639,Mir107,0.114767001646254,-1.64715917510398,4.08045587181216,-0.403670380675498,0.686455123148134,NA
ENSRNOG00000027542,C1h10orf90,2.25467847393383,2.0665034359828,1.27343870003625,1.62277417509297,0.104637688245342,0.22137440458048
ENSRNOG00000067371,LOC120100244,0,NA,NA,NA,NA,NA
ENSRNOG00000065457,NA,5.00855302778547,-3.17143817719323,0.946939498029335,-3.34914551963803,0.000810612088477066,0.00403803542342541
ENSRNOG00000009748,Or5p68,0,NA,NA,NA,NA,NA
ENSRNOG00000037333,Cldnd2,0,NA,NA,NA,NA,NA
ENSRNOG00000063106,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000061755,LOC120100355,0,NA,NA,NA,NA,NA
ENSRNOG00000064493,Rnu6-588,0.424227939582579,0.140727626550346,3.12205547909874,0.045075312560099,0.964047279139636,NA
ENSRNOG00000021478,Tpd52l1,70.6844611907609,-0.577316596668649,0.269283503586631,-2.14389886116035,0.0320409914779161,0.0881490206895381
ENSRNOG00000017330,AC103221.1,9.71764260107599,1.03440339674753,0.63974294122154,1.61690474422808,0.105898844185642,0.22346578087005
ENSRNOG00000062409,Or13a25,0,NA,NA,NA,NA,NA
ENSRNOG00000065302,Mir344b-1,0,NA,NA,NA,NA,NA
ENSRNOG00000018090,Ppp6r1,920.012641078401,-0.122618615505548,0.174057381600887,-0.704472366398754,0.481138653183153,0.647070310113586
ENSRNOG00000069157,Chchd4,25.4730967513937,-0.786002044629422,0.35373711454062,-2.22199484396813,0.0262836540504592,0.0753164519293222
ENSRNOG00000068228,LOC120100268,0,NA,NA,NA,NA,NA
ENSRNOG00000069767,Vom2r6,0.114767001646254,-1.64715917510398,4.08045587181216,-0.403670380675498,0.686455123148134,NA
ENSRNOG00000070519,NA,79.2226905999783,-0.528536674225839,0.21220991292862,-2.49063140798527,0.0127516331283477,0.041877057994017
ENSRNOG00000067269,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000057952,Snord101,17.0152948278735,-0.532911828674116,0.452114034438652,-1.17871109516824,0.238513236069307,0.403500366486519
ENSRNOG00000059329,LOC120100156,0,NA,NA,NA,NA,NA
