rat_gene_id,rat_gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000046652,LOC108348102,361.529703675062,-1.2297701806111,0.140362014992374,-8.76141725863595,1.92810667398353e-18,1.48817381950877e-16
ENSRNOG00000013770,Folh1,0.336051054631557,1.21934555699251,3.91181443954091,0.311708435008389,0.755262116929423,NA
ENSRNOG00000024961,Usp35,66.8523175814661,-0.0185972634942486,0.278950847983287,-0.0666686035504106,0.946845529420165,0.976458481533751
ENSRNOG00000017341,Or52e8b,0,NA,NA,NA,NA,NA
ENSRNOG00000011672,Tph1,0.0738528279926493,0,4.08045587181216,0,1,NA
ENSRNOG00000017673,Brsk1,101.658401682658,-0.200996640612427,0.241540147901907,-0.8321458869606,0.405326603600134,0.612824580753461
ENSRNOG00000032150,Adcy2,1.39811188524051,2.04946073612473,1.72846947053119,1.18570838019771,0.235737483941618,NA
ENSRNOG00000066542,NA,1.22678978441233,-0.411072043584733,1.89310882928116,-0.217141263738558,0.828098257225487,NA
ENSRNOG00000064968,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000018356,Trim3,363.059264812526,-0.763387172097538,0.22008165085403,-3.46865433413101,0.000523071990055594,0.0038516807021377
ENSRNOG00000017344,Or52e7,0,NA,NA,NA,NA,NA
ENSRNOG00000018287,Gstp3,0.591195121244065,1.46980918961116,2.35080830969881,0.625235661941095,0.531816399387173,NA
ENSRNOG00000023753,Afdn,372.082316826155,-1.27242991072529,0.190338202635516,-6.6850999594753,2.30767072812888e-11,7.78763946369208e-10
ENSRNOG00000068886,NA,0,NA,NA,NA,NA,NA
ENSRNOG00000030932,Zfp14,76.3651087744902,0.825745810255443,0.26483944531768,3.11791096399913,0.00182137818051258,0.0108634687116953
ENSRNOG00000018761,Eif3c,6091.6401172867,0.0204551410857634,0.118660568072103,0.172383643682997,0.863135930142473,0.934654277458765
ENSRNOG00000066496,Or5p60d,0,NA,NA,NA,NA,NA
ENSRNOG00000066261,Or2ag17b-ps1,0,NA,NA,NA,NA,NA
ENSRNOG00000062876,LOC108349685,17.5350500782705,-0.424068975794638,0.486158404383674,-0.872285600682457,0.383052591011325,0.592830350055348
ENSRNOG00000069274,LOC100910848,51.9448494533472,-0.242509380735371,0.26402674101282,-0.918503102394452,0.358355535488727,0.569254486329707
ENSRNOG00000070624,NA,8.40786866328627,-0.487394511887615,0.65606105152173,-0.742910298907558,0.457535989999253,0.658978625411396
ENSRNOG00000030160,Zfp819,22.6894722898216,-0.19173856507122,0.419927184627468,-0.456599553661471,0.647958900075366,0.801835638628068
ENSRNOG00000069633,Itpripl2,835.633406190905,-0.714685667752595,0.134574355113502,-5.31071218695286,1.09197664408672e-07,2.04381847034286e-06
ENSRNOG00000032946,Pdzd7,11.4385993416765,-0.450353491312097,0.5813480108196,-0.774671079853144,0.438534044172057,0.643136514221291
ENSRNOG00000055877,AABR07000159.4,0.799289620752874,1.01860330593831,2.224051655542,0.457994446037303,0.646956431460785,NA
ENSRNOG00000025088,Tmc3,0.147705655985299,0,4.08045587180623,0,1,NA
ENSRNOG00000020743,Cyp2s1,19.3836682462297,0.250301381010271,0.496151442317018,0.504485847791489,0.613920004719057,0.777597842306825
